labels,image_path,post_text
landslide,dataset\deslizamento_de_terra\4d1ad1ed9604b21137b514d0bc52d10c.jpg,"Em 11 de outubro de 2023, o Porto Novo de Itacoatiara, no Amazonas, foi atingido por um desmoronamento de terra devastador. O deslizamento de terra, provavelmente causado por erosão fluvial e chuvas intensas, transformou o local. Imagens impactantes mostram: 1. O porto movimentado, com barcos e canoas, deu lugar a uma cratera gigante. 2. Estruturas destruídas, como docas e edifícios. 3. Terra e detritos espalhados pelo rio. Consequências 1. Impacto na economia local, afetando comerciantes e pescadores. 2. Deslocamento de famílias e perda de patrimônio. 3. Riscos ambientais, como poluição e alterações no ecossistema."
landslide,dataset\deslizamento_de_terra\9d84ee25912a23605dd0506597ebcd6f.jpg,Deslizamento de terra destrói oito casas na comunidade do Jandira em Iranduba. Leia mais
landslide,dataset\deslizamento_de_terra\84458621aa56776f1fe90598fb323e53.jpg,"Deslizamentos de terra estão sendo registrados em uma área de barranco na Comunidade de Jandira, zona rural do município de Iranduba, no interior do Amazonas, desde sexta-feira (18). Ao menos três casas já foram engolidas pelo desbarrancamento. Imagens do local mostram o solo bastante danificado e com rachaduras. A Defesa Civil do Amazonas, informou que entrou em contato com coordenador da Defesa Civil municipal de Iranduba que foi ao local do ocorrido para levantar o número de famílias afetadas, com o intuito de definir quais serão as devidas assistências a serem realizadas. O órgão também explicou que o coordenador orientou a população a deixar a área de risco, com o objetivo de preservar a segurança de todos. Não houve registro de vítimas. Nota oficial: A Defesa Civil do Amazonas informa que tomou conhecimento do ocorrido e prontamente entrou em contato com o coordenador municipal de Iranduba. Ele, juntamente com sua equipe, esteve no local na última sexta-feira (18/10), visitando as famílias afetadas e realizando o levantamento necessário para prestar a devida assistência. Durante a visita, o coordenador orientou a população a deixar a área de risco, com o objetivo de preservar a segurança de todos. Segundo o órgão municipal, as ações continuarão para garantir o amparo necessário às famílias impactadas. Conforme estabelece a Lei n.º 12.608 de 2012 que determina as capacidades da Defesa Civil nas esferas Nacional, Estadual e Municipal, compete as Defesas Civis municipais vistoriar as áreas de risco para proteção da população. Do G1"
landslide,dataset\deslizamento_de_terra\a31c30575a304b8978f47e99ad002f7b.jpg,::::: Notícias :::::  - Deslizamento de Terra Atinge zona Rural de Município no Interior do Amazonas  +Click => https://g1.globo.com/.../deslizamento-de-terra-atinge...  Publicado: 21/10/2024/Seg 12:23 '
landslide,dataset\deslizamento_de_terra\1437c0f9ab506a08eb6bab3f4bfa08cb.jpg,"O velório está sendo realizado na quadra de uma escola do município, onde dezenas de pessoas comparecem para prestar suas últimas homenagens."
landslide,dataset\deslizamento_de_terra\5ed99282f3d87207e2da7f0610922988.jpg,"Um deslizamento de terra ocorrido nesse domingo (20) atingiu a zona rural do município de Anamã (distante 162 quilômetros de Manaus), deixando doze famílias desabrigadas. O incidente, provocado pelas fortes chuvas que atingem a região, gerou preocupações na comunidade, especialmente após um desbarrancamento semelhante ter sido registrado na semana anterior."
landslide,dataset\deslizamento_de_terra\75ad0a5042e9770280d71f4c85e6a393.jpg,"*Desbarrancamento em estrada isola comunidade rural no AM* Moradores do ramal do São José, situado no município de Careiro Castanho, na região metropolitana de Manaus, estão isolados após um desbarrancamento na estrada. O deslizamento de terra aconteceu em uma via que é usada como rota alternativa da BR-319, segundo os comunitários. Com a queda do barranco, a via foi interditada. Segundo os moradores, a interdição da via interfere também na vida de outras 11 comunidades próximas ao ramal, que ficam dentro do lago Janauacá. Ainda de acordo com os moradores, atualmente, a estrada interditada também é usada como rota alternativa da BR-319. ""Nós clamamos as autoridades competentes que tomem as providências de forma urgente, porque aqui, trafegam transporte escolar e ambulância, além do produtor que escoa seus produtos"", disse o empresário Edmilton Reis. A Defesa Civil de Careiro Castanho informou que uma equipe do órgão aguardava funcionários da Secretaria de Estado de Infraestrutura (Seinfra), na manhã desta terça-feira (23), para ir até o ramal averiguar a situação. Conteúdo compartilhado do WhatsApp https://whatsapp.com/dl/source=sfw"
landslide,dataset\deslizamento_de_terra\4c4ce49ddf1fe7ee2cd2197271232987.jpg,"Tenho direito aos R$ 5,1 mil? Veja perguntas e respostas sobre o Auxílio Reconstrução Pagamento a famílias que tiveram residências atingidas pelo desastre climático no RS começa na próxima semana A partir da semana que vem, o governo federal começará a pagar o Auxílio Reconstrução a famílias do Rio Grande do Sul. O benefício de R$ 5,1 mil é destinado a quem teve a casa atingidas por alagamento ou deslizamento de terra durante o desastre climático que afeta o Estado. As prefeituras já começaram a cadastrar os beneficiários. A partir da segunda-feira (27), as pessoas poderão ingressar no sistema para confirmar a solicitação do benefício. Depois disso, a Caixa Econômica Federal levará até dois dias para liberar o dinheiro. Veja, abaixo, uma série de perguntas e respostas relacionadas ao Auxílio Reconstrução e saiba se você terá direito a receber o recurso. Tire suas dúvidas Minha casa foi alagada e perdi bens. Tenho direito? Sim. O Auxílio Reconstrução é destinado justamente a pessoas que perderam bens e sofreram danos em razão do fenômeno climático. Minha casa sofreu danos com deslizamento de terra. Tenho direito? Sim. Além de quem teve perdas com a enchente, o Auxílio Reconstrução também será pago a quem foi afetado por deslizamentos de terra durante o fenômeno climático. Minha casa foi alagada, mas não fui para abrigo ou casa de parentes. Tenho direito? Em tese, sim. Embora a medida provisória que cria o programa cite “famílias desalojadas ou desabrigadas”, as prefeituras foram orientadas a atender quem teve a residência alagada ou avariada por deslizamentos. O Ministério de Integração e Desenvolvimento Regional informa que “cabe ao município avaliar se irá informar essa família como desalojada ou desabrigada”. A água chegou na minha rua, mas não atingiu minha casa. Tenho direito? Não. O auxílio é destinado somente a quem teve a residência atingida. Fui atingido por alagamento ou deslizamento, mas já voltei para casa. Tenho direito? Sim. O Auxílio Reconstrução é destinado a pessoas que sofreram perdas, não apenas quem segue em abrigos ou em casas de parentes. Tive de sair de casa para não ficar ilhado, mas a água não atingiu minha casa. Tenho direito? Não. O auxílio é destinado somente a quem teve a residência atingida. Tive de sair de casa para não ficar sem água, energia ou por razões de segurança, mas a água não atingiu minha casa. Tenho direito? Não. O auxílio é destinado somente a quem teve a residência atingida. Moro em um prédio que teve o térreo alagado, mas meu apartamento não foi atingido. Tenho direito? Não. O auxílio é destinado somente a quem teve a residência atingida. No caso de prédios, somente quem reside em apartamento diretamente afetado poderá receber. Saí de casa após um aviso de evacuação, mas minha casa não foi atingida. Tenho direito? Não. O auxílio é destinado somente a quem teve a residência atingida.  Moro de aluguel e minha residência foi atingida. O auxílio será para mim ou para o proprietário? O auxílio será pago a quem reside no imóvel atingido, no caso o inquilino. Tenho um comércio com residência ao fundo que foi alagado. Tenho direito? Se o alagamento atingiu a residência, sim. Se causou danos apenas ao comércio, não. O Auxílio Reconstrução não é destinado a quem sofreu danos em espaços comerciais. Moro na zona rural e fui atingido. Tenho direito? Sim. O auxílio é destinado a pessoas que sofreram perdas tanto na zona urbana e quanto na zona rural. Moro sozinho e fui atingido. Tenho direito? Sim. O auxílio é destinado a famílias que sofreram perdas, independentemente do tamanho do grupo familiar. Minha casa sofreu alagamentos, mas tive prejuízos menores do que o valor do auxílio. Tenho direito? Sim. O auxílio é destinado a pessoas que sofreram perdas e danos, e o governo não vai fazer avaliações sobre o tamanho do prejuízo. Moro em uma cidade que não decretou calamidade pública, apenas emergência. Tenho direito? Sim. O auxílio abrange 369 municípios do RS em estado de calamidade pública ou situação de emergência. Sou casado (a) e moro com meu cônjuge na casa dos meus pais ou dos meus sogros. Teremos direito a dois auxílios? Se a residência foi atingida, sim. Neste caso, o conceito de família utilizado é “a unidade composta por um ou mais indivíduos que contribuam para o rendimento ou tenham suas despesas atendidas pela unidade familiar e que sejam moradores em um mesmo domicílio”. Assim, duas famílias podem habitar a mesma residência. Tive a casa alagada mas estou abrigado em outra cidade. O que devo fazer?   A pessoa deverá ser cadastrada pela prefeitura da cidade onde mora. Neste caso, famílias alojadas ou abrigadas em outras cidades deverão procurar a prefeitura do município de sua residência para serem cadastradas. Recebi benefícios do governo estadual (Volta Por Cima ou Pix SOS Rio Grande do Sul). Posso receber o Auxílio Reconstrução do governo federal? Sim. Não há restrição para acumular o benefício federal com um auxílio estadual. Estou recebendo seguro-desemprego e/ou Bolsa Família. Posso receber o Auxílio Reconstrução? Sim. Não há restrição para acumular o benefício federal com esses e outros pagamentos. Terei que prestar contas sobre a aplicação do dinheiro? Não. O governo recomenda que o recurso seja usado na compra de itens perdidos, como fogão, geladeira, máquina de lavar, colchão e cama. Mas isso não é obrigatório e cada família poderá decidir como usar o dinheiro. Qual membro da minha família vai receber?   A pessoa designada como responsável familiar no cadastro da prefeitura. A orientação é de que seja preferencialmente uma mulher. Preciso estar no Cadastro Único para receber? Não. Para receber o auxílio, basta a prefeitura informar seus dados. Não haverá recorte de renda. Preciso criar conta na Caixa para receber? Não. De acordo com o governo federal, quem não tem vínculo com o banco terá uma conta criada automaticamente, que poderá ser movimentada pelo aplicativo CAIXA TEM, sem custos. Não tenho conta no GovBr. Como faço para confirmar a solicitação do benefício? O cadastro pode ser feito pelo site acesso.gov.br ou pelo aplicativo GovBR para celulares. É preciso informar o número do CPF, fazer reconhecimento facial e indicar um e-mail. Para quem não possui acesso à internet, as prefeituras deverão disponibilizar estruturas para auxiliar as famílias. Onde posso tirar outras dúvidas? Dúvidas deverão ser encaminhadas para a ouvidoria do Ministério da Integração e Desenvolvimento Regional, pelo WhatsApp ou telefone 61-2034-4444 ou no e-mail ouvidoria@mdr.gov.br."
landslide,dataset\deslizamento_de_terra\4640a0081baa40751854b66c57feae2f.jpg,"O Porto da Terra Preta, localizado no município de Manacapuru, desabou na tarde desta segunda-feira (07). Houve pessoas que registraram em vídeo o momento do ocorrido e imagens impressionam. Em um dos vídeos é possivel ver embarcações e um flutuante serem arrastados com o deslizamento de terra. Sobre o acidente ocorrido no Porto da Terra Preta, sob responsabilidade do Departamento Nacional de Infraestrutura de Transportes (Dnit), no município de Manacapuru, o Governo do Amazonas informou que uma equipe do Corpo de Bombeiros já iniciou o trabalho de mapeamento da área para resgate de possíveis vítimas e uma equipe está sendo deslocada para o município para reforçar as buscas, com o auxílio de mergulhadores e especialistas em salvamento em estruturas colapsadas. ""Agentes da Defesa Civil do Estado também estão a caminho do local do deslizamento e a Secretaria de Estado de Saúde (SES-AM) está com uma equipe no município. A estrutura das unidades de saúde na capital também está pronta para receber possíveis feridos"", informo o Governo do Estado por meio de nota."
landslide,dataset\deslizamento_de_terra\b9697a59e32d51a48a9f12c97b138f83.jpg,"14 ANOS DEPOIS, A HISTÓRIA SE REPETE.   Nessa madrugada, um deslizamento de terra atingiu a Rua 10 de Novembro, no Bairro Santa Terezinha, destruindo 8 casas e afetando cerca de 30. O deslizamento foi de aproximadamente 50 metros, do nível da rua até a parte mais baixa, segundo a Defesa Civil de São Paulo de Olivença.  A área em frente ao município é uma das mais afetadas por deslizamentos devido à baixa do nível do Rio Solimões, o que acelera a erosão das margens. A combinação entre a altitude e a fragilidade do solo torna a região ainda mais vulnerável.  Esse fenômeno se intensifica durante os períodos de seca no Amazonas. Moradores devem ficar atentos a sinais como rachaduras e movimentação de terra. Em caso de risco, é essencial sair do local e avisar a Defesa Civil imediatamente."
